Type, Number, Description, Latitude, LatitudeCoord, Longtitude, LongtitudeCoord, Latitude2, LatitudeCoord2, Longtitude2, LongtitudeCoord2
Real Estate; 3610; AAAA; N; 0,5809879447930998; E; 0,7845496267346255; S; 0,9556522084090512; E;0,6465609882500191 
Real Estate; 72384; Starlit View Marsh; N; 0,8801061736995107; W; 0,6286842795634175; N; 0,5634718469323962; E;0,5482844872090276 
Real Estate; 59736; Gleaming Mountain Island; N; 0,5997343599667257; W; 0,39064754889239905; S; 0,9738698343736453; W;0,632478646960137 
Real Estate; 58234; Gentle Lookout Shores; N; 0,6275930628981234; W; 0,3889128593628298; N; 0,7265070818843583; E;0,6389770617350296 
Real Estate; 35868; Meadow Springs Summit; N; 0,594497273312018; W; 0,1896852490288926; N; 0,9603865487765011; W;0,7584607998930161 
Real Estate; 80472; Whispering Harbour Crossing; N; 0,6312102950691229; W; 0,1944583710187212; S; 0,21288020892770843; E;0,686944445084651 
Real Estate; 51270; Maple Acres Harbour; N; 0,7317910753431894; W; 0,40640516438585084; N; 0,6880294498847389; E;0,7326302291574822 
Real Estate; 73490; Meadow Meadow Arcadia; N; 0,8432833749066712; W; 0,32718981748523024; N; 0,5168825728058307; E;0,5088716203850723 
Real Estate; 27184; Covered Valley Trails; N; 0,8025309326052924; W; 0,16516829176192394; S; 0,9857956089718144; W;0,598535574561304 
Real Estate; 19436; Misty Acreage Forest; N; 0,8478748754464882; W; 0,17561210296434637; S; 0,186125220793798; E;0,14616117621404812 
Real Estate; 98061; Gentle Woods Garden; N; 0,9342694862488797; W; 0,9960126368849894; S; 0,5991964883178045; E;0,3822518143227621 
Real Estate; 49310; Gleaming Sanctuary Ridge; N; 0,9108394205776128; W; 0,7916061669021854; S; 0,0551750624186067; W;0,05577412710419183 
Real Estate; 31829; Sapphire Meadow Marsh; N; 0,982149978948578; W; 0,7826986362573441; S; 0,22407922960132076; E;0,42926598550689077 
Real Estate; 51356; Summer Dunes Shores; N; 0,9898576279957351; W; 0,8318490136219221; N; 0,2695812025240223; W;0,20863376549929735 
Real Estate; 6317; Willow Cliffside Point; N; 0,9970911373454844; W; 0,8527092785841648; S; 0,40366856337092105; E;0,9381425074923968 
Real Estate; 55249; Radiant Orchards Point; N; 0,9036353590440865; W; 0,6765666309002791; N; 0,5670692210024352; E;0,8392289805366617 
Lot;25040; Quiet Acres Walk; N; 0,9060120362727745; W; 0,6621400802178682; N; 0,8787274798453554; E;0,04926189753057386 
Real Estate; 72324; Jade Arbor Shores; N; 0,9046992987632073; W; 0,39032984575594054; S; 0,4515000453583672; E;0,9544561343786196 
Real Estate; 73289; Amber View Glade; N; 0,9308055227706428; W; 0,6111860561782493; N; 0,29878068911430844; W;0,1591791065111371 
Real Estate; 46621; Oakwood Isle Courts; N; 0,9830067666151322; W; 0,6769628695755537; N; 0,7402676270296099; W;0,912597009598055 
Real Estate; 63890; Fern Woodland Shire; N; 0,9074133723650489; W; 0,39244898474311785; S; 0,6617731346593848; E;0,09791844213439826 
Real Estate; 5536; Wild Forest Garden; N; 0,925880971693977; W; 0,4478302666914611; N; 0,7383529869151731; W;0,7197936664780905 
Real Estate; 70066; Amber Pier Ridge; N; 0,5975659735711923; W; 0,02091004426540355; N; 0,45893837183722463; E;0,45277895452633277 
Real Estate; 2777; Hidden Vale Point; N; 0,7098940792533812; E; 0,180987629046937; N; 0,26581099906219885; W;0,27534124828928075 
Real Estate; 92247; Hidden Arbor Plateau; N; 0,5840557084926848; E; 0,511063225550831; S; 0,17073748805877142; W;0,9675546703387238 
Real Estate; 3463; Snowy Passage Bluffs; N; 0,6891737584777478; E; 0,39401404411176066; N; 0,7309976286361931; E;0,4639368608733673 
Real Estate; 86610; Autumn Prairie Bayou; N; 0,8107126662208604; E; 0,07545885966850674; N; 0,5374734832063106; E;0,1765001133885289 
Real Estate; 16839; Hidden Forest Vale; N; 0,7502180208699406; E; 0,3934427341256478; N; 0,7731562521829541; E;0,6665634089862579 
Real Estate; 87455; Sheltered Hallow Bluffs; N; 0,817049760868527; E; 0,30509258014477914; N; 0,9807039278083883; E;0,38953325990162313 
Real Estate; 15184; Whispering Terraces Enclave; N; 0,5821072204406021; E; 0,765455797369502; N; 0,19518826084797702; W;0,3284222349472984 
Real Estate; 26314; Lush Beachside Fields; N; 0,6762184798824741; E; 0,7395391323760041; S; 0,83155890458937; W;0,7909179523311427 
Real Estate; 2987; Ever Estate Point; N; 0,5815751828571195; E; 0,9031520663653673; S; 0,9741611671487056; W;0,971358611767161 
Real Estate; 24709; Radiant Springs Bay; N; 0,6120982906663968; E; 0,9005713707312933; N; 0,5314287200570164; E;0,021286553414559206 
Real Estate; 2112; Winter Mountain Peaks; N; 0,686384882166783; E; 0,781152285381729; N; 0,5699513451444035; E;0,6844578714069179 
Real Estate; 94969; Whispering Stream Terrace; N; 0,7393764813334999; E; 0,6631554047302634; N; 0,08330456094122529; W;0,9511029897405694 
Real Estate; 65048; Lush Dunes Gateway; N; 0,7698639341034615; E; 0,9541350966082509; N; 0,7142378746993601; W;0,3203069816581837 
Real Estate; 10708; Cool Forest Flats; N; 0,810357480504537; E; 0,8973620902122271; S; 0,9544418432612574; W;0,007741974189554135 
Lot;54184; Cool Bridge Ridge; N; 0,8179769941223834; W; 0,002714743408920195; N; 0,3509917717584614; W;0,26566199016314485 
Lot;21721; Flowing Crest Plaza; N; 0,823665117986866; W; 0,05563506253945161; S; 0,7110622150312208; E;0,12320097133937935 
Lot;47743; Sunset Riverbank Domain; N; 0,8182262771688499; E; 0,4010863820413165; S; 0,5133660750585038; E;0,1854793481798107 
Real Estate; 22250; Covered Grove Shores; N; 0,8242236854244104; E; 0,4044177461877887; S; 0,6931618663285413; W;0,5181433697045439 
Real Estate; 3456; Majestic River Landing; N; 0,890345984444404; W; 0,05570913649595455; N; 0,5221701394910336; E;0,6698052354975861 
Real Estate; 70881; Towering Passage Courts; N; 0,9223967965029561; E; 0,2710665990366875; N; 0,3622696693043781; W;0,04175423969507719 
Real Estate; 93997; Breezy Vista Shores; N; 0,8777600971613341; E; 0,326141538299316; N; 0,7609019671373597; E;0,22258911088151534 
Real Estate; 52835; Bright Cliff Field; N; 0,9976954735903958; E; 0,36686932153198903; N; 0,60640736685931; E;0,4632544860282597 
Real Estate; 92877; Valley Valley Park; N; 0,8641916133568703; E; 0,6419774517313424; S; 0,5023162925978663; W;0,5744109429359042 
Real Estate; 29935; Sapphire Waters Run; N; 0,9200401623985889; E; 0,5733149765921213; S; 0,1302923863100851; E;0,3608893561971326 
Real Estate; 58347; Ivy Basin Arch; N; 0,8774226792798737; E; 0,8225713684832157; N; 0,9737255097291742; W;0,14218552177869737 
Real Estate; 33599; Whispering Shore Shores; N; 0,9603105650596896; E; 0,9555633068081989; N; 0,4142500041657019; E;0,05323027138974079 
Real Estate; 39791; Flowing Ridge Knoll; N; 0,9749749552654978; E; 0,5599683185960209; N; 0,5090535464768381; W;0,6509107381715493 
Real Estate; 71970; Bright Bluff Forest; N; 0,9858579651997511; E; 0,629418896250809; S; 0,8150290564181056; W;0,8470846049254978 
Real Estate; 9113; Winter Retreat Retreat; N; 0,9805310068521557; E; 0,8888923329931802; S; 0,3357062652634004; E;0,9627057272730689 
Real Estate; 94357; Emerald Pier Terrace; N; 0,9970244843384123; E; 0,8156447215823687; N; 0,7634525963573658; W;0,14110561528618382 
Real Estate; 40756; Soft Mountain Crossing; S; 0,9855236973452294; W; 0,9976205225063977; N; 0,34596077882146803; E;0,9335495570828587 
Lot;98996; Starry Slopes Shores; S; 0,9696213865505061; W; 0,9871098781118636; S; 0,4412660204063218; E;0,056984024241361064 
Real Estate; 93890; Calm Vale Cove; S; 0,8511277944864882; W; 0,9867502943525299; S; 0,4933616408047953; W;0,48254684897018996 
Real Estate; 63888; Whispering Field Garden; S; 0,9782665945596931; W; 0,7801048153739927; S; 0,534315733898929; E;0,4830983692209876 
Real Estate; 85877; Whispering Arbor Plains; S; 0,991259093754517; W; 0,15437154762735117; N; 0,7037060340332635; E;0,1540595991143615 
Real Estate; 24792; Shady Grove Ridge; S; 0,9081994423603511; W; 0,5078213847726292; N; 0,6100199647068045; W;0,9016875163169843 
Real Estate; 54890; Calm Waters Preserve; S; 0,8418017179981939; W; 0,029586855748665042; N; 0,5454846011014768; E;0,25839973519445736 
Real Estate; 25120; Velvet Rapids Harbour; S; 0,6891133675816506; W; 0,9511717609610556; S; 0,9628045012133539; W;0,004155642407917881 
Real Estate; 61059; Quiet Terraces Bay; S; 0,7049136837316228; W; 0,7087410164059139; S; 0,8182138704661721; W;0,24128575268849506 
Real Estate; 52771; Quiet Lakeview Lane; S; 0,6580877425088834; W; 0,9870384279125266; N; 0,6264128160672834; E;0,954000972448275 
Real Estate; 37026; Sunflower Landing Crossroads; S; 0,6440611536535316; W; 0,8342963165287142; S; 0,1368999315881223; W;0,28588114388083696 
Real Estate; 59864; Lush Beach Bayou; S; 0,808111250369182; W; 0,6063473487195713; N; 0,7892392248924506; W;0,18689863933159523 
Real Estate; 38163; Summer Glade Beach; S; 0,8112714324739282; W; 0,48309606898697866; N; 0,988145401791627; E;0,6057159124442902 
Real Estate; 20425; Cedar Woods Vale; S; 0,6499648104971789; W; 0,5864247151386379; N; 0,04238104195062542; E;0,7887241874344837 
Real Estate; 19558; Rolling Bridge Reserve; S; 0,6473250672571802; W; 0,19544392546283362; N; 0,7467226825372466; W;0,34298932729218745 
Lot;84017; Valley Hollow Grove; S; 0,9955950204808058; E; 0,020354441342616214; S; 0,2354123562364565; E;0,23584341801639674 
Real Estate; 995; Cool Bluff Bayou; S; 0,9979273213980668; E; 0,08564456932339859; N; 0,47641799162504306; E;0,404803471122672 
Real Estate; 57217; Gleaming Hills Lake; S; 0,9434255623512575; E; 0,028703069220941235; S; 0,521496322547502; W;0,4597900500767411 
Real Estate; 581; Ivy Basin Reserve; S; 0,8864510431665827; E; 0,07550929721793187; S; 0,7927438320522837; E;0,5150901779714097 
Real Estate; 64936; Bright Garden Preserve; S; 0,9817586136240023; E; 0,0896208899090476; N; 0,9338558300968818; E;0,7383248834131285 
Real Estate; 11206; Sapphire Crest Bridge; S; 0,8934233440650865; E; 0,14520915546746638; S; 0,4456415706480962; W;0,24486328307204652 
Lot;77631; Calming Park Retreat; S; 0,8596375105970356; E; 0,09074349883533961; N; 0,9916201664051764; W;0,933982709315533 
Real Estate; 20054; Starlit Parkland Crescent; S; 0,8516823382307457; E; 0,2504375979589024; S; 0,8158888996190019; W;0,14867457684968655 
Real Estate; 71972; Maple Beach Terrace; S; 0,8019918061470378; E; 0,01675456116863483; N; 0,12405091898738563; W;0,13915478536650294 
Real Estate; 77397; Shady Bluff Shores; S; 0,8205447392585807; E; 0,030990766938653658; S; 0,20984851684250672; W;0,4511331263747418 
Real Estate; 57782; Violet Grove Glens; S; 0,714626940299194; E; 0,023882277228207016; N; 0,7849988268289264; W;0,6192320511485605 
Real Estate; 19176; Blooming Shire Meadowlands; S; 0,7727792373407153; E; 0,16608242009723162; S; 0,9707018760668766; E;0,5476901645399681 
Real Estate; 4705; Dappled Valley Trails; S; 0,8086209030676593; E; 0,24799502070723045; S; 0,1379276275515846; E;0,40873092755667073 
Real Estate; 95044; Elm Hill Terrace; S; 0,6449635244617503; E; 0,035285302925410655; S; 0,44416565875650116; W;0,31040667472661865 
Real Estate; 91022; Golden Harbour Estates; S; 0,650068501879859; E; 0,130844042039009; S; 0,057916419341043524; E;0,33667374925715277 
Real Estate; 95168; Autumn Ridge Bay; S; 0,5139625558350149; W; 0,9819822625493598; N; 0,06823698782669008; E;0,22527532478409473 
Real Estate; 29189; Soft Woods Plaza; S; 0,5753578499373043; W; 0,9120730060437008; N; 0,9668407461582236; E;0,37928806300369067 
Real Estate; 37504; Starlit Retreat Preserve; S; 0,4730827108998191; W; 0,989854226176818; N; 0,06296279680852168; E;0,13474638297864883 
Real Estate; 30799; Serene Forest Path; S; 0,4582851638779418; W; 0,917782006940863; S; 0,6494621334301929; E;0,7273365006891322 
Real Estate; 9705; Sunset Hill Shores; S; 0,5754198210591476; W; 0,8602455651996034; S; 0,36305496770369783; W;0,10275939664094824 
Real Estate; 64684; Meadow Lagoon Gateway; S; 0,5128409760117706; W; 0,6201218731313458; S; 0,30424305353384107; W;0,20652131656782824 
Real Estate; 73835; Dappled Cove Glade; S; 0,4609187676007578; W; 0,7904859084006212; N; 0,5065612003971479; E;0,2592019067134471 
Real Estate; 34363; Hidden Marsh Crescent; S; 0,4647628512745908; W; 0,7092816578947942; N; 0,6104726555956607; E;0,1603898117426369 
Real Estate; 97124; Pristine Reserve Trails; S; 0,19691310180270116; W; 0,9973192878946657; N; 0,4119116720637357; E;0,30750301223953835 
Real Estate; 97348; Quiet Oasis Gateway; S; 0,1250930180573523; W; 0,9661895505621144; N; 0,9234515139970184; E;0,9916359292341766 
Real Estate; 92092; Broadleaf Creek Harbour; N; 0,17537097515288602; W; 0,9624227416526137; N; 0,9784237527134603; W;0,661149077339185 
Real Estate; 50789; Sapphire Ridge Dales; N; 0,4386591295074582; W; 0,9293418455206861; S; 0,6360044527567861; W;0,3804356393320728 
Real Estate; 37976; Still Cliffside Nook; S; 0,2804524362360753; W; 0,8615361501485057; S; 0,17139844338658028; E;0,7144670755326141 
Real Estate; 55565; Snowy Beach Crossing; S; 0,31420694286419115; W; 0,7318000631908868; N; 0,5248388561237135; E;0,8519069182664339 
Real Estate; 30998; Rustic Meadow Courts; N; 0,4686707812854032; W; 0,8224177676159432; S; 0,30589376404411295; W;0,23837359454761597 
Real Estate; 15198; Violet Bay Pines; N; 0,3994863120384262; W; 0,6131061167407774; S; 0,36656413710027347; E;0,666565111960073 
Real Estate; 74800; Ivy Lagoon Meadows; S; 0,5455531452851109; W; 0,021589883171590385; S; 0,6301697381537295; E;0,4422975089692204 
Real Estate; 81487; Dreamy Parkland Meadow; S; 0,6287093253918298; E; 0,1319524769988435; N; 0,2215029749226768; E;0,9333154464315636 
Real Estate; 9767; Misty Bluff Field; S; 0,2674126052042931; W; 0,5123256883032176; N; 0,5260526062786; W;0,7303431251748473 
Real Estate; 21693; Enchanted Oaks Glade; S; 0,14853292236869353; E; 0,008207418501513963; N; 0,10420434046878135; W;0,4838425437263263 
Real Estate; 20359; Quiet Waters Trails; S; 0,3167882665128905; E; 0,18976278487561637; S; 0,20028952722177484; W;0,8965740736762386 
Real Estate; 90213; Mellow Bay Pines; S; 0,31166023200457516; E; 0,2452977922602365; N; 0,6314149601290264; W;0,04754895258144021 
Real Estate; 45270; Sunrise Stream Retreat; S; 0,05589428487221837; E; 0,19209429602631178; N; 0,41554119046746296; E;0,3904447478846774 
Real Estate; 40820; Mellow Valley Shire; S; 0,0955640685027177; E; 0,2511278339908357; S; 0,5694606495778435; E;0,8478909300495279 
Real Estate; 5430; Lush Wood Peak; N; 0,3157871308043496; W; 0,44314673934819215; S; 0,07634261103046536; W;0,982057713180653 
Real Estate; 26275; Gentle Point Peaks; N; 0,35620736142132947; E; 0,016173236587035955; N; 0,13741338018782734; W;0,26720535067072937 
Real Estate; 12508; Soft Beachside Point; N; 0,555751286740662; W; 0,520352813502727; S; 0,5424155621487862; W;0,57638387390971 
Real Estate; 5608; Sheltered Reserve View; N; 0,40144568682839554; W; 0,1841328281397282; N; 0,13892253000250732; W;0,7326482901878568 
Real Estate; 58378; Blooming Crest Crossing; N; 0,5194561142960697; E; 0,13475929580906576; S; 0,21719049998272344; E;0,8037708680179445 
Real Estate; 22468; Sunflower Dunes Crossing; N; 0,5403754322666081; E; 0,20492467613396192; N; 0,6378422671994356; W;0,8968773659022103 
Real Estate; 6093; Calming Pines Ridge; N; 0,5695487818639987; E; 0,22020892234038736; S; 0,2830187844510359; E;0,17775117597709733 
Real Estate; 75191; Crystal Beach Crossroads; N; 0,5640313162448255; E; 0,22837599049266377; N; 0,22240702582936311; E;0,6148300498464129 
Real Estate; 67287; Peaceful Landing Crest; S; 0,9853222992688702; E; 0,2836587832267937; N; 0,9644317351549252; W;0,6727068726542198 
Real Estate; 17391; Desert Pier Terrace; S; 0,9661209213733274; E; 0,36489151086170746; S; 0,8164722861864417; E;0,06965905925986748 
Real Estate; 60853; Whispering Retreat Crossroads; S; 0,9633653659619495; E; 0,3095188212933865; N; 0,7761306264444332; W;0,2058505626268946 
Real Estate; 1507; Ever Bluff Gateway; S; 0,9794212276711627; E; 0,45179584151477425; N; 0,49180707090828024; W;0,7674048065118267 
Real Estate; 85234; Flowing Falls Plains; S; 0,994368466569402; E; 0,6728455002105521; S; 0,5664220203167922; W;0,2002767156565387 
Real Estate; 98337; Sunrise View Arcadia; S; 0,9674762270684998; E; 0,47886058779837726; N; 0,36357688028740864; E;0,05237243252063717 
Real Estate; 40227; Flowing Estate Meadows; S; 0,9702519546239384; E; 0,5607893687090721; S; 0,7223481520129935; E;0,5163681597662224 
Real Estate; 19508; Cedar Retreat Cove; S; 0,762683049899933; E; 0,31113163281874845; N; 0,07959672966784448; W;0,6012658942703812 
Real Estate; 13456; Open Pond Reserve; S; 0,7417633138197711; E; 0,409977029571965; S; 0,01466173766283907; W;0,46602045320517704 
Real Estate; 74723; Sapphire Bluff Domain; S; 0,5058873941831; E; 0,34935533197677515; N; 0,09545686875105053; W;0,09184290266345474 
Real Estate; 74033; Breezy Overlook Falls; S; 0,6667712684295359; E; 0,41740963543448406; S; 0,7762979433699796; E;0,2303631691258703 
Real Estate; 39133; Bright Bluff Gateway; S; 0,9471445408992424; E; 0,49163715205620107; S; 0,35439595507817667; W;0,8867050014129331 
Real Estate; 34349; Sparkling Hill Plateau; S; 0,9332140697700199; E; 0,526435703100922; N; 0,532125048781688; W;0,8216911472431936 
Real Estate; 15872; Sheltered Vale Corner; S; 0,650191134597955; E; 0,4233749697707617; N; 0,7768679622283141; E;0,8283970480706859 
Real Estate; 38033; Velvet Ridge Beach; S; 0,5089139317434298; E; 0,4585103499226012; S; 0,46398346828982473; E;0,5914612504764665 
Real Estate; 58186; Majestic Cove Meadows; S; 0,9806944417657573; E; 0,7776480546929029; N; 0,9792608971518748; W;0,3527670524612737 
Real Estate; 12828; Hidden Springs Bridge; S; 0,99966439202291; E; 0,8043660390076474; N; 0,05584202482303435; W;0,6220041828184544 
Real Estate; 38324; Covered Stream Shire; S; 0,8815516977311794; E; 0,7217922876382716; S; 0,15978006174448; E;0,6144291107629941 
Real Estate; 94073; Open Dales Crossing; S; 0,7603958386738101; E; 0,9048902655776682; N; 0,5913244255280917; W;0,6350267395686346 
Real Estate; 69457; Peaceful Overlook Crossing; S; 0,8104982908039914; E; 0,9927571428497354; S; 0,7589747423220253; E;0,4378343889389813 
Lot;13245; Radiant Lake Preserve; S; 0,960508367564267; E; 0,9959064243752839; N; 0,37407692939375514; W;0,8139864970636963 
Real Estate; 99500; Quiet Pond Bend; S; 0,6586055459031778; E; 0,7093261439084806; N; 0,5435119067000653; W;0,02738230502302641 
Real Estate; 79899; Emerald Overlook Retreat; S; 0,47545594460843343; E; 0,975272335790881; N; 0,30513815139153666; E;0,505646803861199 
Real Estate; 17727; Misty Acres Glade; S; 0,4585689014669343; E; 0,7181381625342648; N; 0,45715749923087223; W;0,04722483222370355 
Real Estate; 96123; Desert Falls Courts; S; 0,44480710040273674; E; 0,947313207127458; N; 0,72248616457005; W;0,5866022279249541 
Real Estate; 66061; Towering Glen Cape; S; 0,7369858112334885; E; 0,9904723725569905; S; 0,5994860259956697; E;0,8261725058427822 
